loaderTime, limit, dataLoader, format, deserializer, deserializerTime, dataLength, 
1.488824009895325, 100, ASIHTTPRequest, yaml, YAML, 0.08464103937149048, 46385, 
1.345606982707977, 150, ASIHTTPRequest, yaml, YAML, 0.1264070272445679, 69334, 
1.300966024398804, 200, ASIHTTPRequest, yaml, YAML, 0.166081964969635, 93147, 
0.6481740474700928, 50, ASIHTTPRequest, binplist, BinaryPlist, 0.004065990447998047, 17647, 
1.027014970779419, 100, ASIHTTPRequest, binplist, BinaryPlist, 0.007918953895568848, 34752, 
1.013386011123657, 150, ASIHTTPRequest, binplist, BinaryPlist, 0.01503103971481323, 51589, 
1.311495006084442, 200, ASIHTTPRequest, binplist, BinaryPlist, 0.01936894655227661, 68143, 
0.6944530010223389, 50, ASIHTTPRequest, xmlplist, XMLPlist, 0.01579999923706055, 37771, 
1.285785973072052, 100, ASIHTTPRequest, xmlplist, XMLPlist, 0.02863794565200806, 74961, 
1.53337299823761, 150, ASIHTTPRequest, xmlplist, XMLPlist, 0.04184895753860474, 113223, 
1.491598010063171, 200, ASIHTTPRequest, xmlplist, XMLPlist, 0.05362200736999512, 150683, 
0.6499419808387756, 50, ASIHTTPRequest, xmlplistformatted, XMLFormattedPlist, 0.01607197523117065, 47690, 
1.322802007198334, 100, ASIHTTPRequest, xmlplistformatted, XMLFormattedPlist, 0.02962601184844971, 96052, 
1.303170025348663, 150, ASIHTTPRequest, xmlplistformatted, XMLFormattedPlist, 0.04352301359176636, 144181, 
1.685526967048645, 200, ASIHTTPRequest, xmlplistformatted, XMLFormattedPlist, 0.05626702308654785, 191673, 
0.6557080149650574, 50, ASIHTTPRequest, xml, NSXMLParser, 0.04936897754669189, 26528, 
0.8832250237464905, 100, ASIHTTPRequest, xml, NSXMLParser, 0.09801697731018066, 52525, 
1.12044095993042, 150, ASIHTTPRequest, xml, NSXMLParser, 0.1476439833641052, 79405, 
1.084774971008301, 200, ASIHTTPRequest, xml, NSXMLParser, 0.1958840489387512, 105514, 
0.7176600098609924, 50, ASIHTTPRequest, xml, TouchXML, 0.0413670539855957, 26574, 
0.8863660097122192, 100, ASIHTTPRequest, xml, TouchXML, 0.07892298698425293, 53176, 
1.153559982776642, 150, ASIHTTPRequest, xml, TouchXML, 0.116411030292511, 79644, 
1.212043046951294, 200, ASIHTTPRequest, xml, TouchXML, 0.1521140336990356, 105690, 
0.6458269953727722, 50, ASIHTTPRequest, xml, LibXMLDom, 0.02637702226638794, 26380, 
0.9077310562133789, 100, ASIHTTPRequest, xml, LibXMLDom, 0.052590012550354, 53052, 
1.073198974132538, 150, ASIHTTPRequest, xml, LibXMLDom, 0.07260000705718994, 79218, 
1.057045996189117, 200, ASIHTTPRequest, xml, LibXMLDom, 0.09401398897171021, 105884, 
