loaderTime, limit, dataLoader, format, deserializer, deserializerTime, dataLength, 
1.462734043598175, 150, ASIHTTPRequest, json, JSONKit, 0.1826840043067932, 64458, 
2.006348967552185, 200, ASIHTTPRequest, json, JSONKit, 0.2441059947013855, 85624, 
0.7647089958190918, 50, ASIHTTPRequest, json, YAJL, 0.09079098701477051, 21474, 
1.16682904958725, 100, ASIHTTPRequest, json, YAJL, 0.1723939776420593, 42706, 
1.251029968261719, 150, ASIHTTPRequest, json, YAJL, 0.2552019953727722, 64469, 
1.84672999382019, 200, ASIHTTPRequest, json, YAJL, 0.3384149670600891, 86816, 
1.710390985012054, 50, ASIHTTPRequest, json, BSJSON, 1.098365008831024, 21606, 
1.044331014156342, 100, ASIHTTPRequest, json, BSJSON, 2.157539010047913, 42604, 
1.613011956214905, 150, ASIHTTPRequest, json, BSJSON, 3.266855955123901, 64543, 
2.361588954925537, 200, ASIHTTPRequest, json, BSJSON, 4.343508958816528, 85982, 
1.383424043655396, 50, ASIHTTPRequest, yaml, YAML, 0.2446219921112061, 22920, 
1.478057980537415, 100, ASIHTTPRequest, yaml, YAML, 0.462619960308075, 46345, 
1.3800989985466, 150, ASIHTTPRequest, yaml, YAML, 0.6885709762573242, 69912, 
2.063117027282715, 200, ASIHTTPRequest, yaml, YAML, 0.9047539830207825, 92783, 
1.036635994911194, 50, ASIHTTPRequest, binplist, BinaryPlist, 0.02431404590606689, 17574, 
1.19132399559021, 100, ASIHTTPRequest, binplist, BinaryPlist, 0.04446101188659668, 34544, 
1.37941300868988, 150, ASIHTTPRequest, binplist, BinaryPlist, 0.06162399053573608, 51568, 
1.877116978168488, 200, ASIHTTPRequest, binplist, BinaryPlist, 0.08133798837661743, 68322, 
1.744844973087311, 50, ASIHTTPRequest, xmlplist, XMLPlist, 0.07410597801208496, 37594, 
2.579855024814606, 100, ASIHTTPRequest, xmlplist, XMLPlist, 0.1437709927558899, 75146, 
3.223437011241913, 150, ASIHTTPRequest, xmlplist, XMLPlist, 0.2143169641494751, 112996, 
3.773159980773926, 200, ASIHTTPRequest, xmlplist, XMLPlist, 0.2831029891967773, 150429, 
1.541620016098022, 50, ASIHTTPRequest, xmlplistformatted, XMLFormattedPlist, 0.07607799768447876, 48507, 
2.681961953639984, 100, ASIHTTPRequest, xmlplistformatted, XMLFormattedPlist, 0.1465870141983032, 95901, 
2.795976996421814, 150, ASIHTTPRequest, xmlplistformatted, XMLFormattedPlist, 0.219897985458374, 143463, 
3.782335996627808, 200, ASIHTTPRequest, xmlplistformatted, XMLFormattedPlist, 0.2923629879951477, 191185, 
0.9384419918060303, 50, ASIHTTPRequest, xml, NSXMLParser, 0.2616429924964905, 26316, 
1.158582985401154, 100, ASIHTTPRequest, xml, NSXMLParser, 0.5332320332527161, 52672, 
1.559495985507965, 150, ASIHTTPRequest, xml, NSXMLParser, 0.7974990010261536, 79085, 
1.599846005439758, 200, ASIHTTPRequest, xml, NSXMLParser, 1.069185972213745, 105476, 
0.7525290250778198, 50, ASIHTTPRequest, xml, TouchXML, 0.1799749732017517, 26495, 
1.454662024974823, 100, ASIHTTPRequest, xml, TouchXML, 0.3538900017738342, 53142, 
1.482116997241974, 150, ASIHTTPRequest, xml, TouchXML, 0.5262280106544495, 79792, 
2.533017039299011, 200, ASIHTTPRequest, xml, TouchXML, 0.7131850123405457, 105265, 
1.022897958755493, 50, ASIHTTPRequest, xml, LibXMLDom, 0.1149760484695435, 26397, 
6.53287798166275, 100, ASIHTTPRequest, xml, LibXMLDom, 0.2235560417175293, 52482, 
3.252255976200104, 150, ASIHTTPRequest, xml, LibXMLDom, 0.3296879529953003, 79557, 
2.109251022338867, 200, ASIHTTPRequest, xml, LibXMLDom, 0.4293450117111206, 106043, 
1.103268980979919, 50, ASIHTTPRequest, xml, LibXMLSAX, 0.2127220034599304, 26465, 
1.414691984653473, 100, ASIHTTPRequest, xml, LibXMLSAX, 0.4355819821357727, 53310, 
2.423460960388184, 150, ASIHTTPRequest, xml, LibXMLSAX, 0.6558520197868347, 78973, 
2.50812703371048, 200, ASIHTTPRequest, xml, LibXMLSAX, 0.8706499934196472, 105602, 
0.6496029496192932, 50, ASIHTTPRequest, csv, CSV, 0.1622549891471863, 13530, 
0.9576579928398132, 100, ASIHTTPRequest, csv, CSV, 0.2724909782409668, 26574, 
1.053881049156189, 150, ASIHTTPRequest, csv, CSV, 0.4069750308990479, 40461, 
1.425741016864777, 200, ASIHTTPRequest, csv, CSV, 0.5380380153656006, 53502, 
0.8928689956665039, 50, ASIHTTPRequest, xml, TBXML, 0.06386101245880127, 26365, 
1.962482988834381, 100, ASIHTTPRequest, xml, TBXML, 0.12642902135849, 53173, 
2.119982957839966, 150, ASIHTTPRequest, xml, TBXML, 0.1916570067405701, 79470, 
2.251066982746124, 200, ASIHTTPRequest, xml, TBXML, 0.2494450211524963, 105600, 
1.176842987537384, 50, ASIHTTPRequest, xml, KissXML, 0.1775409579277039, 26628, 
1.449923992156982, 100, ASIHTTPRequest, xml, KissXML, 0.3329960107803345, 52269, 
2.126217007637024, 150, ASIHTTPRequest, xml, KissXML, 0.4821900129318237, 78723, 
2.238858997821808, 200, ASIHTTPRequest, xml, KissXML, 0.6593610048294067, 106335, 
1.20319801568985, 50, ASIHTTPRequest, xml, TinyXML, 0.2922989726066589, 26766, 
1.851818978786469, 100, ASIHTTPRequest, xml, TinyXML, 0.5725240111351013, 53177, 
1.818928003311157, 150, ASIHTTPRequest, xml, TinyXML, 0.8734790086746216, 78860, 
3.472429037094116, 200, ASIHTTPRequest, xml, TinyXML, 1.130953013896942, 106139, 
0.8996910452842712, 50, ASIHTTPRequest, xml, GoogleXML, 0.1847869753837585, 26270, 
1.452932000160217, 100, ASIHTTPRequest, xml, GoogleXML, 0.3726950287818909, 52839, 
1.857618033885956, 150, ASIHTTPRequest, xml, GoogleXML, 0.5261440277099609, 79549, 
2.329904019832611, 200, ASIHTTPRequest, xml, GoogleXML, 0.6773399710655212, 105807, 
0.9461640119552612, 50, ASIHTTPRequest, xml, APXML, 0.3621320128440857, 26321, 
1.88360595703125, 100, ASIHTTPRequest, xml, APXML, 0.7144969701766968, 53008, 
2.145906984806061, 150, ASIHTTPRequest, xml, APXML, 1.072053015232086, 79100, 
3.336207985877991, 200, ASIHTTPRequest, xml, APXML, 1.433552980422974, 105944, 
0.6708970069885254, 50, ASIHTTPRequest, pbuf, ProtocolBuffer, 0.09623599052429199, 13801, 
1.046994984149933, 100, ASIHTTPRequest, pbuf, ProtocolBuffer, 0.1874580383300781, 27842, 
1.227463006973267, 150, ASIHTTPRequest, pbuf, ProtocolBuffer, 0.2744510173797607, 41055, 
1.26759797334671, 200, ASIHTTPRequest, pbuf, ProtocolBuffer, 0.3711889982223511, 55464, 
0.7143380045890808, 50, ASIHTTPRequest, xml, AQXMLParser, 0.3165789842605591, 26417, 
1.130870997905731, 100, ASIHTTPRequest, xml, AQXMLParser, 0.6304090023040771, 52721, 
1.917611002922058, 150, ASIHTTPRequest, xml, AQXMLParser, 0.9511850476264954, 78968, 
2.211549043655396, 200, ASIHTTPRequest, xml, AQXMLParser, 1.263027012348175, 105971, 
0.9690520167350769, 50, SOAP, soap, SOAP, 0.1515980362892151, 41997, 
1.36847597360611, 100, SOAP, soap, SOAP, 0.2994169592857361, 83579, 
1.351355969905853, 150, SOAP, soap, SOAP, 0.4517389535903931, 125382, 
1.490598976612091, 200, SOAP, soap, SOAP, 0.6065840125083923, 166789, 
