format, deserializerTime, limit, loaderTime, dataLength, dataLoader, deserializer, 
yaml, 0.1872559785842896, 200, 0.9887210130691528, 92837, ASIHTTPRequest, YAML, 
binplist, 0.004919946193695068, 50, 0.6250999569892883, 17743, ASIHTTPRequest, BinaryPlist, 
binplist, 0.01345503330230713, 100, 0.7182899713516235, 34437, ASIHTTPRequest, BinaryPlist, 
binplist, 0.01514303684234619, 150, 0.949616014957428, 51157, ASIHTTPRequest, BinaryPlist, 
binplist, 0.01959198713302612, 200, 1.013384997844696, 67043, ASIHTTPRequest, BinaryPlist, 
xmlplist, 0.01392596960067749, 50, 0.6415420174598694, 37794, ASIHTTPRequest, XMLPlist, 
xmlplist, 0.03321599960327148, 100, 1.007575035095215, 75650, ASIHTTPRequest, XMLPlist, 
xmlplist, 0.04849398136138916, 150, 0.9965780377388, 112613, ASIHTTPRequest, XMLPlist, 
xmlplist, 0.06254404783248901, 200, 1.125268995761871, 150766, ASIHTTPRequest, XMLPlist, 
xmlplistformatted, 0.01766800880432129, 50, 0.5899649858474731, 47930, ASIHTTPRequest, XMLFormattedPlist, 
xmlplistformatted, 0.03306597471237183, 100, 0.9996650218963623, 96051, ASIHTTPRequest, XMLFormattedPlist, 
xmlplistformatted, 0.044933021068573, 150, 1.150240004062653, 143324, ASIHTTPRequest, XMLFormattedPlist, 
xmlplistformatted, 0.06388098001480103, 200, 1.48896199464798, 191957, ASIHTTPRequest, XMLFormattedPlist, 
xml, 0.05359703302383423, 50, 0.5903649926185608, 26639, ASIHTTPRequest, NSXMLParser, 
xml, 0.1016049981117249, 100, 0.755062997341156, 52709, ASIHTTPRequest, NSXMLParser, 
xml, 0.1569579839706421, 150, 0.7936030030250549, 79491, ASIHTTPRequest, NSXMLParser, 
xml, 0.2034469842910767, 200, 1.010152995586395, 105736, ASIHTTPRequest, NSXMLParser, 
xml, 0.04176497459411621, 50, 0.6997820138931274, 26389, ASIHTTPRequest, TouchXML, 
xml, 0.08101296424865723, 100, 0.8133440017700195, 52965, ASIHTTPRequest, TouchXML, 
xml, 0.1286300420761108, 150, 0.8695469498634338, 79350, ASIHTTPRequest, TouchXML, 
xml, 0.163644015789032, 200, 0.9373640418052673, 105905, ASIHTTPRequest, TouchXML, 
xml, 0.02572399377822876, 50, 0.6378430128097534, 26746, ASIHTTPRequest, LibXMLDom, 
xml, 0.05552202463150024, 100, 0.6044420003890991, 52843, ASIHTTPRequest, LibXMLDom, 
xml, 0.0863800048828125, 150, 0.8114629983901978, 79429, ASIHTTPRequest, LibXMLDom, 
xml, 0.104138970375061, 200, 0.8755329847335815, 105250, ASIHTTPRequest, LibXMLDom, 
xml, 0.04039102792739868, 50, 1.016619980335236, 26109, ASIHTTPRequest, LibXMLSAX, 
xml, 0.09016799926757812, 100, 0.8377920389175415, 52899, ASIHTTPRequest, LibXMLSAX, 
xml, 0.1261329650878906, 150, 0.9780550003051758, 79493, ASIHTTPRequest, LibXMLSAX, 
xml, 0.1721229553222656, 200, 1.005761027336121, 105597, ASIHTTPRequest, LibXMLSAX, 
csv, 0.03926301002502441, 50, 0.3821019530296326, 13422, ASIHTTPRequest, CSV, 
csv, 0.06499999761581421, 100, 0.5455819964408875, 26795, ASIHTTPRequest, CSV, 
csv, 0.09698694944381714, 150, 0.7484409809112549, 40025, ASIHTTPRequest, CSV, 
csv, 0.1190329790115356, 200, 0.7562179565429688, 53174, ASIHTTPRequest, CSV, 
xml, 0.02037900686264038, 50, 0.6292600035667419, 26342, ASIHTTPRequest, TBXML, 
xml, 0.03547501564025879, 100, 0.8568529486656189, 52971, ASIHTTPRequest, TBXML, 
xml, 0.05015397071838379, 150, 0.7517129778862, 79916, ASIHTTPRequest, TBXML, 
xml, 0.06498003005981445, 200, 1.056026041507721, 105043, ASIHTTPRequest, TBXML, 
xml, 0.04113900661468506, 50, 0.591530978679657, 26452, ASIHTTPRequest, KissXML, 
xml, 0.07932603359222412, 100, 0.8767169713973999, 52810, ASIHTTPRequest, KissXML, 
xml, 0.1093400120735168, 150, 0.8920210003852844, 79040, ASIHTTPRequest, KissXML, 
xml, 0.1552770137786865, 200, 0.9206889867782593, 105394, ASIHTTPRequest, KissXML, 
xml, 0.07359999418258667, 50, 0.6417310237884521, 26532, ASIHTTPRequest, TinyXML, 
xml, 0.141618013381958, 100, 0.8033180236816406, 52837, ASIHTTPRequest, TinyXML, 
xml, 0.2139529585838318, 150, 0.7853450179100037, 79763, ASIHTTPRequest, TinyXML, 
xml, 0.2747540473937988, 200, 0.9536519646644592, 106069, ASIHTTPRequest, TinyXML, 
xml, 0.041267991065979, 50, 0.6360969543457031, 26297, ASIHTTPRequest, GoogleXML, 
xml, 0.0850369930267334, 100, 0.8315790295600891, 53039, ASIHTTPRequest, GoogleXML, 
xml, 0.1342000365257263, 150, 0.8407849669456482, 79084, ASIHTTPRequest, GoogleXML, 
xml, 0.1708639860153198, 200, 0.9333630204200745, 105869, ASIHTTPRequest, GoogleXML, 
xml, 0.07637101411819458, 50, 0.6356569528579712, 26481, ASIHTTPRequest, APXML, 
xml, 0.1395570039749146, 100, 0.7952609658241272, 52606, ASIHTTPRequest, APXML, 
xml, 0.2121999859809875, 150, 0.9339680075645447, 79287, ASIHTTPRequest, APXML, 
xml, 0.2758960127830505, 200, 1.027656972408295, 106106, ASIHTTPRequest, APXML, 
pbuf, 0.01526099443435669, 50, 0.4755889773368835, 13997, ASIHTTPRequest, ProtocolBuffer, 
pbuf, 0.0327790379524231, 100, 0.6352959871292114, 27393, ASIHTTPRequest, ProtocolBuffer, 
pbuf, 0.04946500062942505, 150, 0.847877025604248, 40792, ASIHTTPRequest, ProtocolBuffer, 
pbuf, 0.06156301498413086, 200, 0.8794450163841248, 55244, ASIHTTPRequest, ProtocolBuffer, 
xml, 0.06360000371932983, 50, 0.6834949851036072, 26551, ASIHTTPRequest, AQXMLParser, 
xml, 0.1249229907989502, 100, 0.8143320083618164, 52860, ASIHTTPRequest, AQXMLParser, 
xml, 0.1864140033721924, 150, 1.050508975982666, 78969, ASIHTTPRequest, AQXMLParser, 
xml, 0.2593129873275757, 200, 1.044099986553192, 106521, ASIHTTPRequest, AQXMLParser, 
soap, 0.04072302579879761, 50, 0.8502979874610901, 41997, SOAP, SOAP, 
soap, 0.06496095657348633, 100, 0.7805700302124023, 83579, SOAP, SOAP, 
soap, 0.09592002630233765, 150, 0.9588850140571594, 125382, SOAP, SOAP, 
soap, 0.1308050155639648, 200, 1.286951959133148, 166789, SOAP, SOAP, 
