deserializer, limit, loaderTime, dataLoader, deserializerTime, dataLength, 
TouchXML, 200, 1.18518602848053, ASIHTTPRequest, 0.5793070197105408, 105616, 
LibXMLDom, 50, 0.6415219902992249, ASIHTTPRequest, 0.08512699604034424, 26425, 
LibXMLDom, 100, 0.9363969564437866, ASIHTTPRequest, 0.1714639663696289, 52806, 
LibXMLDom, 150, 1.054116010665894, ASIHTTPRequest, 0.2501580119132996, 79409, 
LibXMLDom, 200, 1.176402032375336, ASIHTTPRequest, 0.3312300443649292, 105616, 
LibXMLSAX, 50, 0.472698986530304, ASIHTTPRequest, 0.1714760065078735, 26425, 
LibXMLSAX, 100, 0.850475013256073, ASIHTTPRequest, 0.3507330417633057, 52806, 
LibXMLSAX, 150, 1.08409595489502, ASIHTTPRequest, 0.5363979935646057, 79409, 
LibXMLSAX, 200, 1.288489997386932, ASIHTTPRequest, 0.7124509811401367, 105616, 
CSV, 50, 0.507485032081604, ASIHTTPRequest, 0.116193950176239, 13340, 
CSV, 100, 0.7011319994926453, ASIHTTPRequest, 0.2110999822616577, 26689, 
CSV, 150, 1.009972035884857, ASIHTTPRequest, 0.3114959597587585, 40272, 
CSV, 200, 0.9105910062789917, ASIHTTPRequest, 0.4117839932441711, 53451, 
TBXML, 50, 0.6023569703102112, ASIHTTPRequest, 0.04764598608016968, 26425, 
TBXML, 100, 0.9703069925308228, ASIHTTPRequest, 0.09475904703140259, 52806, 
TBXML, 150, 0.9224179983139038, ASIHTTPRequest, 0.1399840116500854, 79409, 
TBXML, 200, 2.514159023761749, ASIHTTPRequest, 0.1879030466079712, 105616, 
KissXML, 50, 0.8285000324249268, ASIHTTPRequest, 0.1345519423484802, 26425, 
KissXML, 100, 1.08814799785614, ASIHTTPRequest, 0.2685229778289795, 52806, 
KissXML, 150, 1.363181054592133, ASIHTTPRequest, 0.3997800350189209, 79409, 
KissXML, 200, 1.641696035861969, ASIHTTPRequest, 0.52264404296875, 105616, 
TinyXML, 50, 0.493261992931366, ASIHTTPRequest, 0.1622299551963806, 26425, 
TinyXML, 100, 1.064543962478638, ASIHTTPRequest, 0.327629029750824, 52806, 
